Samples.DateAndTime,Samples.Site,Sites.Name,Samples.Location,Locations.Name,Samples.Sample,Samples.TakenBy,Laboratories.Name,Samples.LabRef,SampleDepths.DepthNo,SampleDepths.DepthTime,SampleDepths.Depth,SampleValues.Param,Params.Name,Params.Units,SampleValues.Val,SampleValues.Qualifier,SampleValues.Quality,Samples.Comments,SampleDepths.Comments,SampleValues.Comments,Params.BioKingdom,Params.BioPhylum,Params.BioClass,Params.BioOrder,Params.BioFamily,Params.BioGenus,Params.BioSpecies,Datasets
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,621.54,Cyanobacteria (Gloeothece sp.),cells/mL,15,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,623.51,Chlorophyta (Golenkiniopsis sp.),cells/mL,4,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Area 51,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,625.01,Dinophyta (Gymnodinium sp.),cells/mL,4,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,623.55,Chlorophyta (Lagerheimia sp.),cells/mL,4,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Area 51,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,649,Chrysophyta (Mallomonas sp.),cells/mL,4,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chrysophyta,Chrysophyceae,Ochromonadales,Synuraceae,Mallomonas,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,623.32,Chlorophyta (Monoraphidium sp.),cells /ml,1,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Chlorophyceae,Chlorococcales,Oocystaceae,Monoraphidium,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,623.1,Chlorophyta (Mougeotia sp.),cells/mL,4,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Zygnematophyceae,Zygnematales,Zygnemataceae,Mougeotia,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,623.2,Chlorophyta (Nephrocytium sp.),cells/mL,1,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Chlorophyceae,Chlorococcales,Oocystaceae,Nephrocytium,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,657.09,Charophyta (Onychonema sp.),cells/mL,1,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,623.21,Chlorophyta (Oocystis sp.),cells/mL,430,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Chlorophyceae,Chlorococcales,Oocystaceae,Oocystis,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,623.25,Chlorophyta (Paulschulzia sp.),cells/mL,1,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Chlorophyceae,Tetrasporales,Tetrasporaceae,Paulschulzia,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,623.18,Chlorophyta (Pediastrum sp.),cells/mL,76,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Plantae,,Chlorophyceae,Sphaeropleales,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,625.02,Dinophyta (Peridinium sp.),cells/mL,1,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Dinophyta,Dinophyceae,Peridiniales,Peridiniaceae,Peridinium,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,657.13,Chlorophyta (Planktosphaeria),cells/mL,15,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,623.24,Chlorophyta (Scenedesmus sp.),cells/mL,8,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Chlorophyceae,Chlorococcales,Scendesmaceae,Scenedesmus,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,621.08,Cyanobacteria (Snowella sp.),cells/mL,490,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Cyanobacteria,Cyanophyceae,Synechococcales,Merismopediaceae,Snowella,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,623.22,Chlorophyta (Sphaerocystis sp.),cells/mL,3200,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Chlorophyceae,Tetrasporales,Palmellaceae,Sphaerocystis,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,623.86,Ochrophyta (Spiniferomonas sp.),cells/mL,45,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Area 51,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,623.36,Charophyta (Spondylosium sp.),cells/mL,42,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Zygnematophyceae,Zygnematales,Desmidiaceae,Spondylosium,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,623.07,Chlorophyta (Staurodesmus sp.),cells/mL,26,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Zygnematophyceae,Zygnematales,Desmidiaceae,Staurodesmus,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,621.99,Cyanobacteria (Total Blue Green Algae),cells/mL,15,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Area 51,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,624.01,Euglenophyta (Trachelomonas sp.),cells/mL,4,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Euglenophyta,Euglenophyceae,Euglenales,Euglenaceae,Trachelomonas,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,623.78,Chlorophyta (Ulothrix sp.),cells/mL,1,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,620.02,Unidentified round green cells,cells/mL,310,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Area 51,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,623.37,Chlorophyta (Volvox sp.),cells/mL,110,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Chlorophyceae,Volvocales,Volvocaceae,Volvox,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,260.04,Ammonia as N,mg/l,0.029,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Dissolved Nutrients by FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,431,Chlorophyll A (or Chlorophyll),ug/L,13,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Chlorophyll a in Water,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,260.02,Nitrate as N,mg/l,0.056,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Dissolved Nutrients by FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,260.03,Oxidised Nitrite + Nitrate - Total as N,mg/L,0.058,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Dissolved Nutrients by FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,260.01,Nitrite as N,mg/l,0.002,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Dissolved Nutrients by FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,260.15,Nitrogen - Total as N,mg/L,0.86,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Total Nutrients by Kjeldahl Digest and FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,260.08,Kjeldahl Nitrogen (TKN) as N - Total,mg/l,0.8,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Total Nutrients by Kjeldahl Digest and FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,441.02,Organic Carbon Non-Purgeable (NPOC Dis),mg/l,14,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Carbon in water,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,268.18,Phosphorous - Reactive - Filtered,mg/l,0.006,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Dissolved Nutrients by FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,268.14,Phosphorus as P - Total,mg/l,0.026,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,Method: Total Nutrients by Kjeldahl Digest and FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:00,462,WOODS LAKE,5,MIDDLE,82325,KRM/RM,Analytical Services,115370,1,29/11/2023 11:00,0.2,171,Suspended Solids - Total (TSS),mg/l,5,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82210, EnteredBy: macfarlanek 07/02/2024 12:49",Surface grab sample,"Method: Solids, Total Suspended dried at 104 ± 3 °C",,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/11/2023 15:10,462,WOODS LAKE,5,MIDDLE,82323,KRM/RM,Analytical Services,115255,1,22/11/2023 15:10,0.2,621.57,Cyanobacteria (Anathece sp.),cells/mL,440,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82216, EnteredBy: macfarlanek 07/02/2024 12:07",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/11/2023 15:10,462,WOODS LAKE,5,MIDDLE,82323,KRM/RM,Analytical Services,115255,1,22/11/2023 15:10,0.2,621.14,Cyanobacteria (Aphanocapsa sp.),cells/mL,11000,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82216, EnteredBy: macfarlanek 07/02/2024 12:07",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Cyanobacteria,Cyanophyceae,Synechococcales,Merismopediaceae,Aphanocapsa,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/11/2023 15:10,462,WOODS LAKE,5,MIDDLE,82323,KRM/RM,Analytical Services,115255,1,22/11/2023 15:10,0.2,622.08,Bacillariophyta (Asterionella sp.),cells/mL,10,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82216, EnteredBy: macfarlanek 07/02/2024 12:07",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Bacillariophyta,Fragillariophyceae,Fragillariales,Fragillariaceae,Asterionella,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/11/2023 15:10,462,WOODS LAKE,5,MIDDLE,82323,KRM/RM,Analytical Services,115255,1,22/11/2023 15:10,0.2,622.06,Bacillariophyta (Aulacoseira sp.),cells/mL,49,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82216, EnteredBy: macfarlanek 07/02/2024 12:07",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Bacillariophyta,Coscinodiscophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/11/2023 15:10,462,WOODS LAKE,5,MIDDLE,82323,KRM/RM,Analytical Services,115255,1,22/11/2023 15:10,0.2,623.12,Chlorophyta (Chlamydomonas sp.),cells/mL,10,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82216, EnteredBy: macfarlanek 07/02/2024 12:07",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomadaceae,Chlamydomonas,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/11/2023 15:10,462,WOODS LAKE,5,MIDDLE,82323,KRM/RM,Analytical Services,115255,1,22/11/2023 15:10,0.2,657.14,Chlorophyta (Chodatella sp.),cells/mL,5,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82216, EnteredBy: macfarlanek 07/02/2024 12:07",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/11/2023 15:10,462,WOODS LAKE,5,MIDDLE,82323,KRM/RM,Analytical Services,115255,1,22/11/2023 15:10,0.2,623.01,Cryptophyta (Chroomonas sp.),cells/mL,370,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82216, EnteredBy: macfarlanek 07/02/2024 12:07",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Chroomonadaceae,Chroomonas,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/11/2023 15:10,462,WOODS LAKE,5,MIDDLE,82323,KRM/RM,Analytical Services,115255,1,22/11/2023 15:10,0.2,623.04,Chlorophyta (Closterium sp.),cells/mL,89,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82216, EnteredBy: macfarlanek 07/02/2024 12:07",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Zygnematophyceae,Zygnematales,Closteriaceae,Closterium,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/11/2023 15:10,462,WOODS LAKE,5,MIDDLE,82323,KRM/RM,Analytical Services,115255,1,22/11/2023 15:10,0.2,623.34,Chlorophyta (Coelastrum sp.),cells/mL,49,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82216, EnteredBy: macfarlanek 07/02/2024 12:07",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Coelastrum,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/11/2023 15:10,462,WOODS LAKE,5,MIDDLE,82323,KRM/RM,Analytical Services,115255,1,22/11/2023 15:10,0.2,623.05,Chlorophyta (Cosmarium sp.),cells/mL,89,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82216, EnteredBy: macfarlanek 07/02/2024 12:07",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Zygnematophyceae,Zygnematales,Desmidiaceae,Cosmarium,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/11/2023 15:10,462,WOODS LAKE,5,MIDDLE,82323,KRM/RM,Analytical Services,115255,1,22/11/2023 15:10,0.2,657.17,Charophyta (Cosmocladium sp.),cells/mL,150,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82216, EnteredBy: macfarlanek 07/02/2024 12:07",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/11/2023 15:10,462,WOODS LAKE,5,MIDDLE,82323,KRM/RM,Analytical Services,115255,1,22/11/2023 15:10,0.2,623.02,Cryptophyta (Cryptomonas sp.),cells/mL,59,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82216, EnteredBy: macfarlanek 07/02/2024 12:07",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
